"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-06 ~ 2026-02-05"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강남구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1794","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","전세","59.9772","202512","27","110,000","0","17","2006","선릉로 221","202602~202802","신규","-","","","아파트"
"1795","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","전세","59.9772","202512","27","91,350","0","6","2006","선릉로 221","202602~202802","갱신","-","87,000","0","아파트"
"1796","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","월세","59.9772","202512","27","44,660","200","18","2006","선릉로 221","202602~202802","갱신","-","40,000","200","아파트"
"1797","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","월세","114.9931","202512","27","30,000","670","15","2006","선릉로 221","202602~202802","신규","-","","","아파트"
"1798","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","전세","84.9984","202512","27","144,703","0","15","2006","선릉로 221","202602~202802","갱신","사용","137,813","0","아파트"
"1799","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","전세","120.8233","202512","27","168,000","0","11","2006","선릉로 221","202602~202802","갱신","사용","160,000","0","아파트"
"1800","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","월세","84.9984","202512","27","130,000","80","13","2006","선릉로 221","202602~202802","갱신","-","110,000","76","아파트"
"1801","서울특별시 강남구 대치동","985","0985","0000","래미안대치하이스턴","전세","110.3900","202512","27","162,750","0","13","1989","도곡로93길 12","202602~202802","갱신","사용","155,000","0","아파트"
"1802","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","전세","97.3500","202512","27","150,000","0","2","2000","도곡로78길 22","202603~202802","신규","-","","","아파트"
"1803","서울특별시 강남구 대치동","1030","1030","0000","대치르엘","월세","84.7692","202512","27","135,000","145","5","2021","도곡로93길 23","202602~202702","갱신","-","135,000","90","아파트"
"1804","서울특별시 강남구 대치동","974","0974","0000","대치현대","전세","59.8200","202512","27","65,000","0","11","1999","삼성로64길 5","202602~202802","갱신","사용","62,000","0","아파트"
"1805","서울특별시 강남구 대치동","1032","1032","0000","대치푸르지오써밋","월세","84.9747","202512","27","120,000","80","13","2023","삼성로72길 12","202512~202712","갱신","-","100,000","80","아파트"
"1806","서울특별시 강남구 대치동","602","0602","0000","선경3차","월세","76.6000","202512","27","57,000","45","8","1990","남부순환로395길 10","202602~202802","갱신","-","40,000","100","아파트"
"1807","서울특별시 강남구 일원동","741","0741","0000","래미안 개포 루체하임","전세","59.9900","202512","27","115,000","0","8","2018","개포로110길 50","202602~202802","신규","-","","","아파트"
"1808","서울특별시 강남구 세곡동","533","0533","0000","세곡푸르지오","전세","59.8900","202512","27","73,000","0","4","2012","자곡로 21","202602~202802","갱신","-","60,000","0","아파트"
"1809","서울특별시 강남구 수서동","736","0736","0000","신동아","전세","33.1800","202512","27","27,500","0","1","1992","광평로47길 17","202602~202802","신규","-","","","아파트"
"1810","서울특별시 강남구 수서동","747","0747","0000","삼성","월세","84.9700","202512","27","85,000","40","5","1997","광평로31길 27","202602~202802","신규","-","","","아파트"
"1811","서울특별시 강남구 자곡동","602","0602","0000","강남자곡아이파크","전세","74.9700","202512","27","71,400","0","5","2014","자곡로 175","202601~202801","갱신","사용","68,000","0","아파트"
"1812","서울특별시 강남구 대치동","500","0500","0000","개포우성2","전세","84.6900","202512","27","120,000","0","8","1984","선릉로 120","202603~202803","신규","-","","","아파트"
"1813","서울특별시 강남구 압구정동","490","0490","0000","한양1차(영동한양)","월세","78.0500","202512","27","63,000","25","1","1977","압구정로 321","202602~202802","신규","-","","","아파트"
"1814","서울특별시 강남구 압구정동","481","0481","0000","현대8차(성수현대:91~95동)","월세","107.6400","202512","27","10,000","330","11","1980","압구정로 309","202603~202803","갱신","-","20,000","270","아파트"
"1815","서울특별시 강남구 압구정동","397","0397","0000","미성2차","전세","74.4000","202512","27","75,000","0","1","1987","압구정로 113","202602~202802","신규","-","","","아파트"
"1816","서울특별시 강남구 압구정동","490","0490","0000","한양1차(영동한양)","전세","78.0500","202512","27","60,000","0","5","1977","압구정로 321","202601~202801","신규","-","","","아파트"
"1817","서울특별시 강남구 수서동","736","0736","0000","신동아","월세","39.5300","202512","27","5,000","137","12","1992","광평로47길 17","202602~202802","갱신","-","5,000","0","아파트"
"1818","서울특별시 강남구 수서동","746","0746","0000","까치마을","전세","39.6000","202512","27","30,000","0","5","1993","광평로19길 10","202602~202609","갱신","-","30,000","0","아파트"
"1819","서울특별시 강남구 세곡동","508","0508","0000","강남신동아파밀리에1단지","월세","39.9500","202512","26","3,282","28","11","2011","헌릉로590길 100","202601~202712","갱신","-","3,159","27","아파트"
"1820","서울특별시 강남구 도곡동","967","0967","0000","경남","월세","84.9400","202512","26","30,000","194","12","2005","논현로 209","202602~202802","갱신","사용","30,000","180","아파트"
"1821","서울특별시 강남구 도곡동","538-3","0538","0003","래미안도곡카운티","전세","71.8500","202512","26","131,000","0","2","2016","도곡로 320","202601~202801","갱신","사용","125,000","0","아파트"
"1822","서울특별시 강남구 도곡동","933","0933","0000","도곡쌍용예가","전세","112.1300","202512","26","145,000","0","6","1978","남부순환로363길 30","202602~202802","신규","-","","","아파트"
"1823","서울특별시 강남구 도곡동","895-8","0895","0008","한신엠비씨","전세","84.7400","202512","26","84,000","0","8","1988","논현로 205","202602~202802","갱신","사용","80,000","0","아파트"
"1824","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","월세","84.9984","202512","26","80,000","243","13","2006","선릉로 221","202602~202802","갱신","사용","80,000","220","아파트"
"1825","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","전세","59.9772","202512","26","94,500","0","10","2006","선릉로 221","202512~202712","갱신","사용","90,000","0","아파트"
"1826","서울특별시 강남구 자곡동","686","0686","0000","강남한양수자인(4단지)","월세","49.9400","202512","26","5,430","38","9","2014","자곡로 260","202601~202803","신규","-","","","아파트"
"1827","서울특별시 강남구 자곡동","611","0611","0000","래미안강남힐즈","전세","91.9600","202512","26","89,000","0","11","2014","자곡로 101","202603~202803","신규","-","","","아파트"
"1828","서울특별시 강남구 압구정동","490","0490","0000","한양1차(영동한양)","월세","91.2100","202512","26","10,000","400","12","1977","압구정로 321","202603~202803","신규","-","","","아파트"
"1829","서울특별시 강남구 압구정동","489","0489","0000","한양3","월세","118.6100","202512","26","47,000","86","1","1978","압구정로 321","202601~202801","갱신","사용","47,000","74","아파트"
"1830","서울특별시 강남구 압구정동","528","0528","0000","한양7","월세","106.2200","202512","26","32,000","165","3","1981","압구정로61길 37","202601~202801","갱신","-","30,000","165","아파트"
"1831","서울특별시 강남구 압구정동","433","0433","0000","신현대11차","전세","171.4300","202512","26","172,000","0","9","1983","압구정로 151","202602~202802","신규","-","","","아파트"
"1832","서울특별시 강남구 압구정동","397","0397","0000","미성2차","전세","74.4000","202512","26","85,000","0","11","1987","압구정로 113","202601~202801","갱신","사용","82,000","0","아파트"
"1833","서울특별시 강남구 압구정동","443","0443","0000","현대3차(61~64동)","전세","82.5000","202512","26","80,000","0","2","1976","압구정로39길 58","202602~202802","신규","-","","","아파트"
"1834","서울특별시 강남구 압구정동","443","0443","0000","현대3차(61~64동)","전세","82.5000","202512","26","70,000","0","4","1976","압구정로39길 58","202602~202802","신규","-","","","아파트"
"1835","서울특별시 강남구 압구정동","481","0481","0000","현대8차(성수현대:91~95동)","월세","107.6400","202512","26","30,000","300","1","1980","압구정로 309","202602~202802","신규","-","","","아파트"
"1836","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","월세","84.4800","202512","26","40,000","196","13","1983","삼성로 150","202601~202801","갱신","사용","40,000","180","아파트"
"1837","서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","전세","59.8300","202512","26","63,000","0","25","2004","테헤란로 428","202601~202801","갱신","사용","60,000","0","아파트"
"1838","서울특별시 강남구 논현동","130-9","0130","0009","KIRINHILLS","월세","21.5500","202512","26","1,000","119","9","2020","논현로 661","202602~202702","갱신","-","1,000","118","아파트"
"1839","서울특별시 강남구 수서동","795","0795","0000","강남데시앙포레","전세","84.9200","202512","26","90,300","0","3","2014","광평로34길 55","202601~202801","갱신","사용","86,000","0","아파트"
"1840","서울특별시 강남구 수서동","736","0736","0000","신동아","월세","33.1800","202512","26","1,000","130","4","1992","광평로47길 17","202602~202802","신규","-","","","아파트"
"1841","서울특별시 강남구 수서동","795","0795","0000","강남데시앙포레","전세","84.9200","202512","26","90,300","0","3","2014","광평로34길 55","202601~202801","갱신","사용","86,000","0","아파트"
"1842","서울특별시 강남구 수서동","795","0795","0000","강남데시앙포레","전세","84.9200","202512","26","90,300","0","3","2014","광평로34길 55","202601~202801","갱신","사용","86,000","0","아파트"
"1843","서울특별시 강남구 수서동","746","0746","0000","까치마을","전세","39.6000","202512","26","37,800","0","3","1993","광평로19길 10","202602~202802","갱신","사용","36,000","0","아파트"
"1844","서울특별시 강남구 율현동","513","0513","0000","강남한신휴플러스8단지","전세","59.6800","202512","26","30,746","0","2","2015","밤고개로27길 20","202601~202712","갱신","-","29,282","0","아파트"
"1845","서울특별시 강남구 대치동","316","0316","0000","은마","전세","84.4300","202512","26","98,000","0","3","1980","삼성로 212","202603~202803","신규","-","","","아파트"
"1846","서울특별시 강남구 대치동","316","0316","0000","은마","월세","76.7900","202512","26","60,000","10","6","1979","삼성로 212","202602~202802","갱신","사용","60,000","0","아파트"
"1847","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","월세","84.9500","202512","26","120,000","200","7","2008","선릉로 222","202601~202801","갱신","사용","130,000","80","아파트"
"1848","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","전세","84.9800","202512","26","190,000","0","10","2015","삼성로51길 37","202602~202802","신규","-","","","아파트"
"1849","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","월세","84.9900","202512","26","100,000","229","10","2015","삼성로51길 37","202601~202801","갱신","사용","100,000","200","아파트"
