property_id,district,dong,size_type,area_sqm,floor,market_price,jeonse_price,jeonse_ratio,school_score,subway_distance_m,contract_date,avg_price_by_size,price_diff_percent,undervalued_score
PROP_0974,송파구,개포동,30py,84.37,5,316653.0,179738.0,0.57,3,871,2026-01-12,320544.3649425287,0.012139863832035882,43.7
PROP_0975,강남구,도곡동,40py,118.0,34,525160.0,304248.0,0.58,3,1007,2025-12-06,480071.36778115504,-0.0939206860580759,40.1
PROP_0976,강남구,잠실동,30py,84.88,29,280569.0,141786.0,0.51,4,708,2025-12-27,320544.3649425287,0.12471086474939595,59.8
PROP_0977,강남구,개포동,30py,84.78,1,344028.0,175004.0,0.51,1,1412,2025-06-11,320544.3649425287,-0.07326173106079008,17.8
PROP_0978,송파구,개포동,20py,62.95,22,221115.0,122083.0,0.55,2,347,2025-03-03,228861.1826625387,0.0338466426347216,26.9
PROP_0979,송파구,개포동,30py,84.41,29,324498.0,190229.0,0.59,4,1001,2025-10-19,320544.3649425287,-0.012334127471497255,51.7
PROP_0980,송파구,개포동,40py,114.38,20,410798.0,231153.0,0.56,2,266,2025-10-12,480071.36778115504,0.1442980615597428,37.4
PROP_0981,서초구,반포동,30py,84.84,15,313584.0,169159.0,0.54,1,1047,2025-11-08,320544.3649425287,0.021714201538924754,23.7
PROP_0982,강남구,잠실동,30py,84.96,23,293613.0,173474.0,0.59,2,278,2025-04-21,320544.3649425287,0.08401758972539515,35.8
PROP_0983,강남구,개포동,30py,84.86,34,344120.0,194137.0,0.56,3,783,2026-01-09,320544.3649425287,-0.07354874281348925,33.9
PROP_0984,송파구,개포동,30py,84.88,1,279832.0,155042.0,0.55,1,1272,2025-12-03,320544.3649425287,0.12701007846395349,32.6
PROP_0985,송파구,잠실동,40py,114.59,23,519247.0,309210.0,0.6,2,557,2025-04-02,480071.36778115504,-0.08160376737298677,19.6
PROP_0986,송파구,도곡동,20py,61.32,1,204144.0,121080.0,0.59,3,1244,2026-02-10,228861.1826625387,0.10800076437158314,46.5
PROP_0987,송파구,개포동,20py,59.71,35,209704.0,113789.0,0.54,3,472,2026-02-13,228861.1826625387,0.08370656150451873,47.8
PROP_0988,강남구,도곡동,20py,63.99,7,218760.0,111600.0,0.51,1,1040,2025-11-12,228861.1826625387,0.044136723165645465,26.8
PROP_0989,서초구,잠실동,20py,61.76,21,233545.0,117280.0,0.5,1,1436,2025-07-16,228861.1826625387,-0.020465756940388234,18.0
PROP_0990,서초구,개포동,20py,62.63,17,219821.0,131752.0,0.6,2,495,2025-04-20,228861.1826625387,0.03950072510054558,36.2
PROP_0991,강남구,잠실동,30py,84.52,33,325669.0,183334.0,0.56,4,1442,2025-05-28,320544.3649425287,-0.015987287932483527,54.1
PROP_0992,강남구,개포동,20py,64.86,28,221948.0,132747.0,0.6,1,1047,2025-11-16,228861.1826625387,0.03020688166560925,26.5
PROP_0993,강남구,잠실동,30py,84.49,28,330651.0,170646.0,0.52,2,130,2025-06-30,320544.3649425287,-0.03152959827973682,23.6
PROP_0994,강남구,도곡동,20py,59.83,7,258339.0,131978.0,0.51,2,1483,2025-03-02,228861.1826625387,-0.1288021716680852,22.7
PROP_0995,서초구,잠실동,20py,61.15,20,241442.0,137952.0,0.57,2,1109,2025-07-27,228861.1826625387,-0.05497139004132487,26.5
PROP_0996,서초구,반포동,30py,84.36,35,343605.0,205430.0,0.6,2,1372,2025-09-07,320544.3649425287,-0.07194210093696668,33.4
PROP_0997,송파구,도곡동,20py,62.06,8,262354.0,148410.0,0.57,4,475,2025-06-24,228861.1826625387,-0.14634555737154986,40.4
PROP_0998,강남구,개포동,30py,84.57,33,306364.0,165903.0,0.54,2,1195,2025-03-26,320544.3649425287,0.04423838473988195,32.0
PROP_0999,서초구,반포동,40py,111.99,5,423918.0,250278.0,0.59,1,124,2026-01-12,480071.36778115504,0.1169687916209014,31.2
